# CJ state isentrope
# INITIAL CONDITIONS
# TEMPERATURE (K) 3312.9
# PRESSURE (ATM) 6.1
# DENSITY (KG/M^3) 7.3413
# CJ speed (M/S) 1786.88

# THE OUTPUT DATA COLUMNS ARE:
Variables = "Specific Volume (m3/kg)", "Temperature (K)", "Pressure (Pa)", "sound speed (eq)(m/s)", "fluid speed (m/s)"
1.3622E-01 	 3312.9 	 1.5074E+07 	 1093.8 	 777.3
1.3623E-01 	 3312.8 	 1.5071E+07 	 1093.8 	 777.2
1.3624E-01 	 3312.8 	 1.5067E+07 	 1093.8 	 777.1
1.3626E-01 	 3312.7 	 1.5064E+07 	 1093.8 	 777.0
1.3627E-01 	 3312.6 	 1.5061E+07 	 1093.7 	 776.9
1.3628E-01 	 3312.6 	 1.5057E+07 	 1093.7 	 776.8
1.3630E-01 	 3312.5 	 1.5054E+07 	 1093.7 	 776.7
1.3631E-01 	 3312.5 	 1.5051E+07 	 1093.7 	 776.6
1.3632E-01 	 3312.4 	 1.5047E+07 	 1093.7 	 776.5
1.3634E-01 	 3312.3 	 1.5044E+07 	 1093.6 	 776.4
1.3635E-01 	 3312.3 	 1.5040E+07 	 1093.6 	 776.3
1.3636E-01 	 3312.2 	 1.5037E+07 	 1093.6 	 776.2
1.3638E-01 	 3312.1 	 1.5034E+07 	 1093.6 	 776.1
1.3639E-01 	 3312.1 	 1.5030E+07 	 1093.6 	 776.0
1.3641E-01 	 3312.0 	 1.5027E+07 	 1093.5 	 775.9
1.3642E-01 	 3311.9 	 1.5024E+07 	 1093.5 	 775.8
1.3643E-01 	 3311.9 	 1.5020E+07 	 1093.5 	 775.7
1.3645E-01 	 3311.8 	 1.5017E+07 	 1093.5 	 775.6
1.3646E-01 	 3311.7 	 1.5013E+07 	 1093.5 	 775.5
1.3647E-01 	 3311.7 	 1.5010E+07 	 1093.4 	 775.4
1.3649E-01 	 3311.6 	 1.5007E+07 	 1093.4 	 775.3
1.3650E-01 	 3311.6 	 1.5003E+07 	 1093.4 	 775.2
1.3652E-01 	 3311.5 	 1.5000E+07 	 1093.4 	 775.1
1.3653E-01 	 3311.4 	 1.4997E+07 	 1093.4 	 775.0
1.3654E-01 	 3311.4 	 1.4993E+07 	 1093.3 	 774.9
1.3656E-01 	 3311.3 	 1.4990E+07 	 1093.3 	 774.8
1.3657E-01 	 3311.2 	 1.4986E+07 	 1093.3 	 774.7
1.3658E-01 	 3311.2 	 1.4983E+07 	 1093.3 	 774.6
1.3660E-01 	 3311.1 	 1.4980E+07 	 1093.2 	 774.5
1.3661E-01 	 3311.0 	 1.4976E+07 	 1093.2 	 774.4
1.3662E-01 	 3311.0 	 1.4973E+07 	 1093.2 	 774.3
1.3664E-01 	 3310.9 	 1.4970E+07 	 1093.2 	 774.2
1.3665E-01 	 3310.9 	 1.4966E+07 	 1093.2 	 774.1
1.3667E-01 	 3310.8 	 1.4963E+07 	 1093.1 	 774.0
1.3668E-01 	 3310.7 	 1.4960E+07 	 1093.1 	 773.9
1.3669E-01 	 3310.7 	 1.4956E+07 	 1093.1 	 773.8
1.3671E-01 	 3310.6 	 1.4953E+07 	 1093.1 	 773.7
1.3672E-01 	 3310.5 	 1.4949E+07 	 1093.1 	 773.6
1.3673E-01 	 3310.5 	 1.4946E+07 	 1093.0 	 773.5
1.3675E-01 	 3310.4 	 1.4943E+07 	 1093.0 	 773.4
1.3676E-01 	 3310.3 	 1.4939E+07 	 1093.0 	 773.3
1.3677E-01 	 3310.3 	 1.4936E+07 	 1093.0 	 773.2
1.3679E-01 	 3310.2 	 1.4933E+07 	 1093.0 	 773.1
1.3680E-01 	 3310.1 	 1.4929E+07 	 1092.9 	 773.0
1.3682E-01 	 3310.1 	 1.4926E+07 	 1092.9 	 772.9
1.3683E-01 	 3310.0 	 1.4923E+07 	 1092.9 	 772.8
1.3684E-01 	 3310.0 	 1.4919E+07 	 1092.9 	 772.7
1.3686E-01 	 3309.9 	 1.4916E+07 	 1092.9 	 772.6
1.3687E-01 	 3309.8 	 1.4913E+07 	 1092.8 	 772.5
1.3688E-01 	 3309.8 	 1.4909E+07 	 1092.8 	 772.4
1.3690E-01 	 3309.7 	 1.4906E+07 	 1092.8 	 772.3
1.3691E-01 	 3309.6 	 1.4903E+07 	 1092.8 	 772.2
1.3693E-01 	 3309.6 	 1.4899E+07 	 1092.8 	 772.1
1.3694E-01 	 3309.5 	 1.4896E+07 	 1092.7 	 772.0
1.3695E-01 	 3309.4 	 1.4892E+07 	 1092.7 	 771.9
1.3697E-01 	 3309.4 	 1.4889E+07 	 1092.7 	 771.8
1.3698E-01 	 3309.3 	 1.4886E+07 	 1092.7 	 771.7
1.3699E-01 	 3309.3 	 1.4882E+07 	 1092.6 	 771.6
1.3701E-01 	 3309.2 	 1.4879E+07 	 1092.6 	 771.5
1.3702E-01 	 3309.1 	 1.4876E+07 	 1092.6 	 771.4
1.3703E-01 	 3309.1 	 1.4872E+07 	 1092.6 	 771.3
1.3705E-01 	 3309.0 	 1.4869E+07 	 1092.6 	 771.2
1.3706E-01 	 3308.9 	 1.4866E+07 	 1092.5 	 771.1
1.3708E-01 	 3308.9 	 1.4862E+07 	 1092.5 	 771.0
1.3709E-01 	 3308.8 	 1.4859E+07 	 1092.5 	 770.9
1.3710E-01 	 3308.7 	 1.4856E+07 	 1092.5 	 770.8
1.3712E-01 	 3308.7 	 1.4852E+07 	 1092.5 	 770.7
1.3713E-01 	 3308.6 	 1.4849E+07 	 1092.4 	 770.6
1.3714E-01 	 3308.5 	 1.4846E+07 	 1092.4 	 770.5
1.3716E-01 	 3308.5 	 1.4842E+07 	 1092.4 	 770.4
1.3717E-01 	 3308.4 	 1.4839E+07 	 1092.4 	 770.3
1.3719E-01 	 3308.4 	 1.4836E+07 	 1092.4 	 770.2
1.3720E-01 	 3308.3 	 1.4832E+07 	 1092.3 	 770.1
1.3721E-01 	 3308.2 	 1.4829E+07 	 1092.3 	 770.0
1.3723E-01 	 3308.2 	 1.4826E+07 	 1092.3 	 769.9
1.3724E-01 	 3308.1 	 1.4822E+07 	 1092.3 	 769.8
1.3725E-01 	 3308.0 	 1.4819E+07 	 1092.3 	 769.6
1.3727E-01 	 3308.0 	 1.4816E+07 	 1092.2 	 769.5
1.3728E-01 	 3307.9 	 1.4812E+07 	 1092.2 	 769.4
1.3730E-01 	 3307.8 	 1.4809E+07 	 1092.2 	 769.3
1.3731E-01 	 3307.8 	 1.4806E+07 	 1092.2 	 769.2
