driver_condition,area_ratio,test_gas_gas_model,test_gas_name,p1,vs1,Ht,h,Ue,pitot_p,total_p,p2,T2,rho2,v2,M2,a2,gamma2,R2,Ht2,h2,p3,T3,rho3,v3,M3,a3,p5,T5,rho5,v5,M5,a5,p5d,T5d,rho5d,v5d,M5d,a5d,p8,T8,rho8,v8,M8,a8,gamma8,R8,unit_Re8,p10f,T10f,rho10f,v10f,M10f,a10f,p10e,T10e,rho10e,v10e,M10e,a10e,unit_Re10e,s2 Xe-,s2 XN-,s2 XO2+,s2 XN,s2 XN2,s2 XO+,s2 XN2O,s2 XN2+,s2 XO,s2 XO2,s2 XNO,s2 XO-,s2 XN+,s2 XNO2,s2 XNO+,s8 Xe-,s8 XN-,s8 XO2+,s8 XN,s8 XN2,s8 XO+,s8 XN2O,s8 XN2+,s8 XO,s8 XO2,s8 XNO,s8 XO-,s8 XN+,s8 XNO2,s8 XNO+,s10e Xe-,s10e XN-,s10e XO2+,s10e XN,s10e XN2,s10e XO+,s10e XN2O,s10e XN2+,s10e XO,s10e XO2,s10e XNO,s10e XO-,s10e XN+,s10e XNO2,s10e XNO+
HYPULSE_RST_M8_driver_condition,175,CEAGas,n2-o2-with-ions,122000,1689.0,3007419.99993,10723.0,2452.5170743258855,232119.1747396836,23684190.78793868,3438300.0000000005,1522.8366326927298,7.834630247179731,1382.9176292508207,1.8297401815967462,755.8,1.3017952547447433,288.18793109424286,2335749.99993,1379510.0,3438299.9999999986,1873.3,6.3494,1768.5952968949825,1.9907646295531096,888.4,23682158.526395913,2726.4215855694392,30.128,0.0,0.0,989.6,31042689.052188564,4746.186025587938,22.626,0.0,0.0,1387.5,3650.695752052478,308.75,0.041028,2448.145012044834,6.941153989353087,352.7,1.398227293180812,288.19792027729636,5256567.592326536,204458.9041959714,3170.6458054017876,0.2237522735588873,448.8978380743933,0.3971360758887154,1130.3375979375453,213470.0,2637.7345649078216,0.27965936610773534,359.16012737968236,0.372148095927554,965.1,1194052.3966544473,0.0,0.0,0.0,0.0,0.7893153419434984,0.0,0.0,0.0,0.0,0.20928578946710502,0.0013646633284565472,0.0,0.0,4.018651967699514e-05,0.0,0.0,0.0,0.0,0.0,0.7899882913177266,0.0,0.0,0.0,0.0,0.20999981249296848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730749455617668,0.0,2.211459466337066e-06,0.0,0.008251601110041626,0.1913084215658087,0.027340600611209052,0.0,0.0,2.984585643020943e-05,0.0
