driver_condition,area_ratio,test_gas_gas_model,test_gas_name,accelerator_gas_gas_model,accelerator_gas_name,p1,p5,vs1,vs2,Ht,h,Ue,pitot_p,total_p,basic_test_time_us,p2,T2,rho2,v2,M2,a2,gamma2,R2,Ht2,h2,p3,T3,rho3,v3,M3,a3,p7,T7,rho7,v7,M7,a7,p6,T6,rho6,v6,M6,a6,p8,T8,rho8,v8,M8,a8,gamma8,R8,unit_Re8,p10f,T10f,rho10f,v10f,M10f,a10f,p10e,T10e,rho10e,v10e,M10e,a10e,unit_Re10e,s2 Xe-,s2 XN-,s2 XO2+,s2 XN,s2 XN2,s2 XO+,s2 XN2O,s2 XN2+,s2 XO,s2 XO2,s2 XNO,s2 XO-,s2 XN+,s2 XNO2,s2 XNO+,s7 Xe-,s7 XN-,s7 XO2+,s7 XN,s7 XN2,s7 XO+,s7 XN2O,s7 XN2+,s7 XO,s7 XO2,s7 XNO,s7 XO-,s7 XN+,s7 XNO2,s7 XNO+,s8 Xe-,s8 XN-,s8 XO2+,s8 XN,s8 XN2,s8 XO+,s8 XN2O,s8 XN2+,s8 XO,s8 XO2,s8 XNO,s8 XO-,s8 XN+,s8 XNO2,s8 XNO+,s10e Xe-,s10e XN-,s10e XO2+,s10e XN,s10e XN2,s10e XO+,s10e XN2O,s10e XN2+,s10e XO,s10e XO2,s10e XNO,s10e XO-,s10e XN+,s10e XNO2,s10e XNO+
custom_from_dict,16,CEAGas,n2-o2-with-ions,CEAGas,air13species,152466.3677130045,152.6189866997042,1979.9886623821158,4575.494816689008,10517499.99993,-185520.0,4586.392918172188,91543.57483484193,7365142500.001995,100.52363022548694,5952700.0,1934.5273772244177,10.67753210841389,1650.952715980011,1.9540214415670623,844.9,1.2804442841948296,288.18793109424286,3268859.99993,1906040.0,5952699.999999999,2989.92,2.1057,1650.9470041876466,0.8877491015688802,1859.7,7245.333777840545,347.52,0.072343,4575.494816689006,12.233943360131033,374.0,34040.0,4986.790341694334,0.01935448334377067,4154.008509677852,2.888941170928334,1437.9,147.6175373207974,114.55,0.0044715,4626.683349608871,21.5696193454959,214.5,-0.0,288.19792027729636,None,79946.28108906685,10317.548489495592,0.026886291634869625,769.468582189657,0.3779670537235362,2035.808609796145,87019.0,5111.738222749488,0.04838119819360185,427.6085622144011,0.29246191246453807,1462.1,139889.20547552954,0.0,0.0,0.0,0.0,0.7868126850007496,0.0,2.757550114966555e-06,0.0,2.3444119841994077e-05,0.20674319974499045,0.0063042965163750036,0.0,0.0,9.406182934649117e-05,0.0,0.0,0.0,0.0,0.0,0.7899882913177266,0.0,0.0,0.0,0.0,0.20999981249296848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7899882913177266,0.0,0.0,0.0,0.0,0.20999981249296848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03619565279473395,0.6211801602090428,0.0,8.700290597280791e-07,0.0,0.3255745340450267,0.001436019413227996,0.01549261616804583,0.0,0.0,0.0,5.4372020638820846e-05
