driver_condition,area_ratio,test_gas_gas_model,test_gas_name,p1,vs1,Ht,h,Ue,pitot_p,total_p,p2,T2,rho2,v2,M2,a2,gamma2,R2,Ht2,h2,p3,T3,rho3,v3,M3,a3,p5,T5,rho5,v5,M5,a5,p5d,T5d,rho5d,v5d,M5d,a5d,p8,T8,rho8,v8,M8,a8,gamma8,R8,unit_Re8,p10f,T10f,rho10f,v10f,M10f,a10f,p10e,T10e,rho10e,v10e,M10e,a10e,unit_Re10e,s2 Xe-,s2 XN-,s2 XO2+,s2 XN,s2 XN2,s2 XO+,s2 XN2O,s2 XN2+,s2 XO,s2 XO2,s2 XNO,s2 XO-,s2 XN+,s2 XNO2,s2 XNO+,s8 Xe-,s8 XN-,s8 XO2+,s8 XN,s8 XN2,s8 XO+,s8 XN2O,s8 XN2+,s8 XO,s8 XO2,s8 XNO,s8 XO-,s8 XN+,s8 XNO2,s8 XNO+,s10e Xe-,s10e XN-,s10e XO2+,s10e XN,s10e XN2,s10e XO+,s10e XN2O,s10e XN2+,s10e XO,s10e XO2,s10e XNO,s10e XO-,s10e XN+,s10e XNO2,s10e XNO+
HYPULSE_RST_M8_driver_condition,175,CEAGas,n2-o2-with-ions,117681.19524349991,1940.1359909800617,3967469.99993,139020.0,2816.902554200269,324458.5618944867,32461525.099850472,4407000.0,1875.6881804577506,8.152868407960735,1614.2126324414028,1.938062951664549,832.9,1.2833951330761038,288.18793109424286,3131799.99993,1828950.0,4406999.999999999,2024.53,7.5303,1614.2147866781863,1.7505853884374647,922.1,32462234.81497881,3344.2750156724105,33.563,0.0,0.0,1088.8,32568303.607118998,4540.247653018035,24.815,0.0,0.0,1358.3,5584.253274234533,434.85,0.04456,2767.1140200577206,6.627818012114301,417.5,1.3911469961997935,288.19792027729636,5027833.988491764,284459.34945815784,4045.3595208624783,0.24399012276957485,505.3468929675129,0.39680679931552193,1273.5338553654294,300520.0,3112.142596445714,0.3286646769004655,375.16231405394876,0.36055964829788445,1040.5,1296175.6867985458,0.0,0.0,0.0,0.0,0.787337933988734,0.0,2.001087131470845e-06,0.0,1.6588324193407252e-05,0.20727516000600024,0.0052825056905095955,0.0,0.0,7.573109215202529e-05,0.0,0.0,0.0,0.0,0.0,0.7899882913177266,0.0,0.0,0.0,0.0,0.20999981249296848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397039240506329e-05,0.7514235387350339,0.0,4.539382634142795e-06,0.0,0.038229845244196654,0.16337979111716688,0.04689322764371245,0.0,0.0,3.877053115388377e-05,0.0
