driver_condition,area_ratio,test_gas_gas_model,test_gas_name,p1,vs1,Ht,h,Ue,pitot_p,total_p,p2,T2,rho2,v2,M2,a2,gamma2,R2,Ht2,h2,p3,T3,rho3,v3,M3,a3,p5,T5,rho5,v5,M5,a5,p5d,T5d,rho5d,v5d,M5d,a5d,p8,T8,rho8,v8,M8,a8,gamma8,R8,unit_Re8,p10f,T10f,rho10f,v10f,M10f,a10f,p10e,T10e,rho10e,v10e,M10e,a10e,unit_Re10e,s2 Xe-,s2 XN-,s2 XO2+,s2 XN,s2 XN2,s2 XO+,s2 XN2O,s2 XN2+,s2 XO,s2 XO2,s2 XNO,s2 XO-,s2 XN+,s2 XNO2,s2 XNO+,s8 Xe-,s8 XN-,s8 XO2+,s8 XN,s8 XN2,s8 XO+,s8 XN2O,s8 XN2+,s8 XO,s8 XO2,s8 XNO,s8 XO-,s8 XN+,s8 XNO2,s8 XNO+,s10e Xe-,s10e XN-,s10e XO2+,s10e XN,s10e XN2,s10e XO+,s10e XN2O,s10e XN2+,s10e XO,s10e XO2,s10e XNO,s10e XO-,s10e XN+,s10e XNO2,s10e XNO+
custom_from_dict,225.0,CEAGas,n2-o2-with-ions,73716.81415929203,3045.5593618778566,9852809.99993,1219540.0,4439.101260374672,553752.0299172,66249644.65341872,7001800.0,3608.6087806750916,6.631593588558866,2651.559601058669,2.351298750606251,1127.7,1.1642089669470588,292.58929514023293,8075479.99993,4560100.0,7001799.999999996,3330.11,6.3893,2651.5798637704565,2.3513167187819954,1127.7,65204068.6474785,6154.621671625027,33.323,0.0,0.0,1554.6,61933137.60671474,4742.34190271627,35.04,0.0,0.0,1446.0,13289.600278592574,1393.02,0.033103,4155.305914774995,5.7322470889432955,724.9,1.313155785070195,288.19792027729636,2530922.2193011213,493325.4478429445,8281.219161003559,0.20670377016756272,665.4544421137817,0.3765075385028943,1767.4398891449187,521080.0,5124.596112616927,0.2966132562618638,463.7455973153084,0.315924516190005,1467.9,937393.2921956974,0.0,0.0,0.0,3.756756330898784e-05,0.7412883448635297,0.0,3.529139750254471e-05,0.0,0.030227941235296322,0.1548162934235034,0.07335967200002667,0.0,0.0,0.00021677108128375955,0.0,0.0,0.0,0.0,0.0,0.7896381374627858,0.0,0.0,0.0,0.0,0.20964818993212245,0.0006967012374150591,0.0,0.0,1.9423762376237626e-06,0.0,0.0,0.0,0.0,0.015438078705191087,0.6386746407076614,0.0,4.943566612440018e-06,0.0,0.30314089153343254,0.007230994912309213,0.03543354844514949,0.0,0.0,3.89767903402854e-06,3.494597276422655e-05
